index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
609,560,160,80,80,200,40,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:17:28+00:00,"C1: O texto apresenta um bom domínio da norma culta, com estrutura sintática produtiva e poucos desvios gramaticais (como o lapsos de pontuação e a ausência da preposição em 'Constituição ederal'). Há adequado registro formal, embora ocorram pequenos deslizes na escolha lexical e na construção de algumas frases. || C2: A redação apresenta o tema de forma adequada, desenvolvendo a discussão dentro do gênero dissertativo-argumentativo com boa presença de repertório sociocultural produtivo e projet"
615,640,160,120,120,120,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:17:48+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação aceitável, mas contém desvios pontuais de concordância, repetições vocabulares ('já vila já', 'origem origem') e pequenos deslizes na modalidade escrita formal, como inicial minúscula em 'revolução' e imprecisões de registro e regência. || C2: A redação apresenta o tema proposto e utiliza o tipo textual dissertativo-argumentativo, contudo, o desenvolvimento argumentativo é predominantemente expositivo e carece de repertório sociocultural "
623,640,160,120,80,160,120,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:18:10+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte do tempo, mas comete alguns desvios gramaticais e de pontuação, como o uso incorreto de vírgulas separando termos que não devem ser isolados (ex: 'entre o abuso de poder e a opressão de minorias. Um exemplo desse tipo de vínculo , foi...') e problemas pontuais de concordância e escolha lexical ('leis o suficientes'). || C2: A redação apresenta o tema de forma adequada, compreendendo a proposta e desenvolvendo o tex"
626,640,160,120,120,120,120,120.0,160.0,160.0,160.0,120.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:18:59+00:00,"C1: O texto apresenta um bom domínio da norma culta, com desvios pontuais como concordância ('aos indivíduo'), problemas de pontuação (espaços antes de pontuação) e pequenos lapsos ortográficos ('Ferederal', 'visiabilidade'). A estrutura sintática é predominantemente complexa e bem construída, mas os deslizes recorrentes impedem notas superiores. || C2: A redação apresenta o gênero dissertativo-argumentativo com clareza, contendo introdução com tese, desenvolvimento com argumentação consistente "
627,640,160,120,120,160,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:19:23+00:00,"C1: O texto apresenta boa estrutura sintática e domínio razoável da norma culta, mas com alguns desvios pontuais de pontuação, regência e coesão (como o uso inadequado do pronome 'o mesmo' e pequenos problemas de paralelismo e pontuação antes de orações subordinadas). || C2: A redação apresenta o tema dos influenciadores digitais e desenvolve um texto dissertativo-argumentativo, embora com argumentação por vezes mediana e repertório legitimado mas pouco produtivo em alguns trechos. Há domínio do"
629,640,160,160,120,120,80,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:19:58+00:00,"C1: O texto apresenta estrutura sintática boa e vocabulário adequado, mas com desvios gramaticais pontuais, como o uso incorreto de tempos verbais ('surgiriam' em vez de 'surgiram') e problemas de pontuação e coesão, a exemplo de repetições excessivas ('Com isso') e falhas de concordância. || C2: A redação apresenta o tema da ciência e saúde, desenvolvendo-o por meio do texto dissertativo-argumentativo com presença de projeto de introdução, desenvolvimento e conclusão, além de repertório sociocu"
631,680,160,120,120,120,160,80.0,120.0,120.0,120.0,120.0,560.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:20:19+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como problemas sérios de pontuação (separação incorreta de sujeito e predicado por vírgula), concordância inadequada ('fizera que 3 milhões de pessoas'), falhas de regência e problemas na estrutura sintática dos períodos, revelando domínio precário da modalidade escrita formal. || C2: A redação apresenta o tema proposto e utiliza o tipo textual dissertativo-argumentativo, contudo, a argumentação apresenta momentos de fragilidade e "
640,680,160,120,120,160,120,120.0,160.0,160.0,120.0,120.0,680.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:20:39+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais pontuais e falhas de concordância e regência (como em 'para se feito', 'trecho mais diretos', 'explícito à práticas', 'legislações específica', 'As universidades poderia'). A escolha de registro é predominantemente formal, mas os deslizes impedem notas mais altas. || C2: A redação apresenta um texto dissertativo-argumentativo com claro desenvolvimento do tema e bom repertório sociocultural ("
643,680,160,120,120,160,120,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:20:58+00:00,"C1: O texto apresenta desvios gramaticais evidentes, como a acentuação incorreta de 'Ciêntistas', problemas de pontuação (separação incorreta por vírgula entre sujeito e predicado) e falhas de concordância e ortografia, como 'permaneção', 'mater' e problemas de regência e estrutura sintática em diversos trechos. || C2: O texto apresenta o tema da pandemia de COVID-19 e o isolamento social, desenvolvendo-o por meio do tipo dissertativo-argumentativo, com presença de introdução, desenvolvimento e "
645,680,160,120,120,160,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:21:21+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais pontuais, como problemas de concordância ('a população que mora... são') e inadequações na regência e escolha de registro. || C2: A redação apresenta o tema do saneamento básico e desenvolve o texto sob o tipo dissertativo-argumentativo, com presença de projeto de texto e argumentação válida. No entanto, o gênero é executado com mediana elaboração, apresentando repertório produtivo legitimad"
649,680,160,160,120,120,120,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:21:40+00:00,"C1: A redação apresenta estrutura sintática produtiva e domínio mediano da norma culta, mas com desvios gramaticais evidentes (como falhas de concordância em 'Será analisado a partir de suas UPAS', ausência de crase e pontuação inadequada em alguns trechos) e desvios pontuais de ortografia e acentuação (como 'Sistema unico', 's vezes' e 'devido as negligência'). || C2: A redação apresenta o tema da saúde pública e do SUS, desenvolvendo-o por meio do tipo dissertativo-argumentativo com uma estrut"
651,680,160,120,120,160,120,80.0,120.0,120.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:22:02+00:00,"C1: O texto apresenta desvios gramaticais e sintáticos recorrentes, como falhas graves de pontuação (ausência de espaço após vírgulas e pontos), problemas de concordância e paralelismo sintático, além de estruturas frasais truncadas e marcas de oralidade. || C2: A redação apresenta o tema do saneamento básico e da privatização, desenvolvendo-o por meio do tipo dissertativo-argumentativo, com tese, argumentos e proposta de intervenção. No entanto, o texto possui um projeto de texto mediana, com r"
656,680,160,160,120,120,120,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:22:26+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática complexa bem desenvolvida e escolha adequada de vocabulário. Ocorrem apenas desvios pontuais, como a discordância em 'os seguidores (...) não os questiona' (o correto seria 'questionam'). || C2: O texto apresenta um repertório produtivo e legítimo (Cruz Vermelha, OMS, Lupa), desenvolve bem o tema do papel dos influenciadores digitais e mantém a estrutura dissertativo-argumentativa com clareza. Contudo, há pequenos de"
666,680,160,120,120,120,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:23:12+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom domínio do vocabulário, mas comete alguns desvios gramaticais e pontuais, como o uso inadequado de crase ('proibir às mídias') e problemas de pontuação que interferem levemente na fluidez. || C2: A redação apresenta o tema do preconceito racial de forma adequada e desenvolve um texto dissertativo-argumentativo com presença de tese, argumentação e proposta de intervenção embrionária. No entanto, o gênero apresenta traços excessivos "
674,720,160,160,120,120,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:23:38+00:00,"C1: O texto apresenta bom domínio da norma culta, com estruturas sintáticas bem desenvolvidas e poucos desvios gramaticais. No entanto, há alguns pequenos problemas de pontuação (como vírgula separando sujeito e predicado) e repetições vocabulares que impedem notas mais altas. || C2: O texto apresenta o tema da cultura do cancelamento e utiliza o tipo dissertativo-argumentativo, com presença de projeto de texto e desenvolvimento de argumentos. No entanto, a argumentação apresenta algumas fragili"
675,720,160,160,120,160,120,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:24:01+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem desenvolvida e raras falhas pontuais, como o desvio de concordância em 'é nítido a necessidade' no último parágrafo. || C2: A redação apresenta o tema de forma clara, desenvolvendo-o por meio de um texto dissertativo-argumentativo com boa presença de repertório sociocultural produtivo (exemplos concretos e reflexão sobre a liberdade de expressão). Contudo, há pequenos desvios pontuai"
676,720,160,160,120,160,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:24:21+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com boa estrutura sintática e adequado repertório lexical. Contudo, há pequenos desvios pontuais, como o uso inadequado de espaço antes de sinais de pontuação (vírgulas) e o desvio ortográfico leve em 'inaliável' no último parágrafo. || C2: A redação apresenta o tipo dissertativo-argumentativo com boa estrutura e desenvolvimento do tema proposto, contendo introdução, argumentos consistentes e conclusão com proposta de interven"
679,720,160,160,120,160,120,160.0,160.0,160.0,160.0,80.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:24:41+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com raros desvios pontuais de pontuação (como o uso de reticências no final de parágrafo e pequenos problemas com espaçamento antes de sinais de pontuação). A estrutura sintática é complexa e bem elaborada, demonstrando bom vocabulário e escolha de registro adequada. || C2: A redação apresenta o tipo dissertativo-argumentativo com clareza, contendo tese, desenvolvimento de argumentos e proposta de intervenção, sem tangenciar o"
682,720,160,120,120,160,160,80.0,120.0,120.0,120.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:25:01+00:00,"C1: O texto apresenta desvios graves de concordância (como 'preto' concordando com 'pessoa pobre', e 'é dever desses estabelecimentos... e não, condená-los'), além de falhas na pontuação e na construção sintática, que revelam domínio mediano da norma culta. || C2: A redação desenvolve o tema da realidade prisional brasileira e a reinserção social de forma dissertativo-argumentativa, apresentando ponto de vista e reflexão crítica. No entanto, o texto apresenta traços de projeto de texto mediana e"
684,720,160,160,120,160,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:25:21+00:00,"C1: O texto apresenta boa estrutura sintática e domínio razoável da norma culta, mas com desvios pontuais de pontuação (falta de vírgulas após orações subordinadas e isolamento inadequado de termos), espaçamento incorreto após vírgulas e pequenos problemas ortográficos ('afim' em vez de 'a fim', 'Zygmunt Baumam'). || C2: A redação apresenta o tema dos impactos ambientais e da ação de grandes corporações, desenvolvendo-o com repertório sociocultural produtivo (Declaração Universal dos Direitos Hu"
690,720,160,160,120,160,120,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:25:42+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de pontuação (vírgulas separando sujeito e predicado ou orações de forma inadequada), ausência de acentuação gráfica em algumas palavras (como 'publica' e 'ma') e pequenos problemas de paralelismo sintático e construção frasal. || C2: A redação desenvolve o tema do sistema de saúde público de forma mediana, apresentando uma estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, mas com argumenta"
699,720,160,160,120,160,120,80.0,120.0,80.0,80.0,80.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:26:02+00:00,"C1: O texto apresenta desvios gramaticais graves e frequentes, como falhas de concordância ('patamares mais importante'), problemas sérios de pontuação (espaço antes de ponto final), construções truncadas ('para explorar .Entretanto') e desvios ortográficos ('coronavrus', 'hina'). A estrutura sintática é deficitária em vários trechos, demonstrando domínio precário da modalidade escrita formal. || C2: O texto apresenta o tema da importância da ciência em meio à pandemia, desenvolvendo-o por meio "
702,720,160,160,120,160,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:26:22+00:00,"C1:  || C2: A redação apresenta o tema de forma adequada, desenvolvendo-o ao longo do texto com o uso de repertório sociocultural produtivo (filme Osmose Jones, Émile Durkheim, Albert Einstein). A estrutura dissertativa-argumentativa é respeitada com clareza, contudo, há pequenas falhas na argumentação e na precisão sintática em alguns trechos que impedem a nota máxima. || C3: A redação apresenta um projeto de texto perceptível, com introdução, desenvolvimento e conclusão, e utiliza informações "
703,720,160,120,120,160,160,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:26:42+00:00,"C1: O texto apresenta estrutura sintática produtiva, mas com desvios gramaticais evidentes, como concordâncias incorretas ('mal sabem a população', 'por traz disso') e problemas pontuais de pontuação e regência. A escolha de registro demonstra predomínio da modalidade culta, embora haja imprecisões vocabulares e construções coloquiais. || C2: A redação apresenta o tema da automedicação de forma clara e desenvolve o texto predominantemente sob o tipo dissertativo-argumentativo, com presença de pr"
704,720,160,160,120,160,120,120.0,160.0,160.0,120.0,200.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:27:02+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte do tempo, mas comete desvios gramaticais pontuais e falhas na modalidade escrita formal, como crase incorreta ('à declaração'), uso inadequado de letras maiúsculas em siglas internas e problemas de pontuação que interferem levemente na fluidez. || C2: A redação apresenta o tema de forma clara, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa legítima com introdução, desenvolvimento e conclusão. "
716,720,160,160,120,120,160,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:27:24+00:00,"C1: O texto apresenta estrutura sintática predominantemente bem desenvolvida, mas contém desvios gramaticais pontuais, como a ausência de acentuação em 'da' (de se dá), o uso incorreto de 'hora' em vez de 'ora', problemas de pontuação (como vírgulas separando sujeito e predicado) e construções truncadas no terceiro parágrafo. || C2: A redação apresenta o tema do porte de armas de forma clara e desenvolve o texto por meio do tipo dissertativo-argumentativo, com presença de projeto de texto e argu"
721,760,160,120,160,160,160,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:28:11+00:00,"C1: A redação apresenta excelente domínio da norma culta, com boa escolha de registro e gramática sólida. Há apenas um desvio pontual de acentuação ('Aeronaútica') e um pequeno deslize de regência ou pontuação, mantendo-se no nível de excelência com raros desvios. || C2: O texto apresenta excelente compreensão do tema sobre a soberania da Amazônia e desenvolve o tipo dissertativo-argumentativo com clareza e projeto de texto estratégico. Contudo, a argumentação em defesa de medidas como embargos "
724,760,160,160,120,160,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:28:37+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação aceitável, mas contém desvios gramaticais e de convenções da escrita, como o uso de crase indevido ('a politicas publicas'), problemas de concordância verbal ('os casos... vem aumentando'), grafia incorreta ('hastags', 'discursão') e ausência de acentuação ('politico'). || C2: A redação apresenta o tema do abuso de autoridade de forma compreendida, utilizando o modelo dissertativo-argumentativo com introdução, desenvolvimento e conclusão."
727,760,160,160,160,120,160,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:29:07+00:00,"C1: O texto apresenta bom domínio da norma culta, mas contém alguns desvios gramaticais e estruturais, como o erro de digitação ('existententes'), falhas pontuais de pontuação e regência (ex: 'à seu ex-marido'), além de construções sintáticas ligeiramente prolixas que comprometem a precisão do registro formal. || C2: A redação desenvolve bem o tema proposto sobre os limites e os impactos da cultura do cancelamento na era digital, cumprindo as exigências do gênero dissertativo-argumentativo com r"
728,760,160,120,120,200,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:29:27+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com estrutura sintática complexa bem desenvolvida e raras falhas pontuais, como o desvio ortográfico em 'ploriferados' e pequenos problemas de pontuação e paralelismo. || C2: A redação desenvolve bem o tema do controle de dados e manipulação na internet, apresentando repertório sociocultural produtivo (obra cinematográfica, Evelyn B. Hall e Declaração Universal dos Direitos Humanos) e estrutura dissertativo-argumentativa clara"
729,760,160,160,160,160,120,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:29:47+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática complexa bem elaborada e raras falhas pontuais, como o desvio no uso da crase ('a política pública') e pequenos deslizes de pontuação. A escolha de registro é formal e adequada ao gênero dissertativo-argumentativo. || C2: A redação apresenta o tema do analfabetismo funcional de forma clara e desenvolve o texto predominantemente sob o tipo dissertativo-argumentativo, com uso produtivo de repertório sociocultural legit"
738,760,160,160,120,160,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:53:35+00:00,"C1: O texto apresenta desvios gramaticais pontuais, como problemas de concordância ('os conflitos entre eles irá exponenciar', 'nenhum problemas'), desrespeito à norma culta na escolha lexical e pontuação inadequada (espaços antes de vírgulas e pontos). No entanto, demonstra domínio razoável da modalidade escrita formal, estruturando sintaticamente as frases de forma compreensível. || C2: O texto apresenta o tema de forma consistente, desenvolvendo-o por meio de um repertório sociocultural produ"
744,760,160,160,120,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:54:36+00:00,"C1: O texto apresenta excelente domínio da norma culta, com boa estrutura sintática e escolha adequada de registro. Ocorrem apenas pequenos desvios pontuais, como no trecho 'obriga à igualdade no salário' (crase indevida antes de artigo indefinido) e em algumas construções levemente truncadas no final do parágrafo conclusivo. || C2: A redação apresenta o tema da equidade de gênero de forma clara, com projeto de texto estratégico e uso produtivo de repertório sociocultural legitimado. Contudo, o "
747,760,160,160,160,160,120,160.0,200.0,160.0,160.0,120.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:56:07+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem elaborada e escolha vocabular adequada. Observam-se apenas pequenos e raros desvios pontuais, como o uso de hífen em 'dia-a-dia' (conforme o Novo Acordo Ortográfico) e pequenos detalhes de pontuação, o que impede a nota máxima. || C2: A redação apresenta excelente domínio do tipo dissertativo-argumentativo, com tese clara, projeto de texto estratégico e uso produtivo de repertório so"
749,760,160,160,120,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:57:28+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com raros desvios (como o uso equivocado de 'Conquanto' com valor de 'Portanto' e um pequeno problema de concordância em 'os direito constitucionais'). A estrutura sintática é complexa e bem desenvolvida, demonstrando bom vocabulário e pontuação adequada. || C2: A redação desenvolve o tema de forma adequada, atendendo à proposta e ao gênero dissertativo-argumentativo com boa presença de repertório sociocultural produtivo. Apre"
752,760,160,160,120,160,160,120.0,160.0,160.0,160.0,120.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T09:59:31+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com alguns desvios gramaticais e pontuais, como problemas de concordância ('capitalismo financeiro e culturais'), uso incorreto de crase ('e á consolidação'), falhas de ortografia/vocabulário ('protubere', 'influênces', 'asaim') e desvios de pontuação e espaçamento antes de pontuação. || C2: A redação apresenta o tema dos influenciadores digitais de forma adequada, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa com in"
754,760,160,160,160,160,120,160.0,200.0,200.0,160.0,160.0,880.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:00:54+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com estrutura sintática complexa bem desenvolvida e escolha de registro adequada. Ocorrem apenas pequenos desvios pontuais de concordância (como 'o poder legislativo... devem'), configurando um nível muito bom de escrita. || C2: A redação apresenta excelente compreensão da proposta temática e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo. Há repertório sociocultural produtivo, projeto de texto estratég"
755,760,160,160,120,160,160,120.0,120.0,120.0,80.0,160.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:01:59+00:00,"C1: O texto apresenta estrutura sintática boa, mas com alguns desvios gramaticais e de pontuação, como o uso incorreto da vírgula separando o sujeito do predicado e problemas de concordância e ortografia ('ccomo', 'uma pesquisa... mostra'). O registro é predominantemente formal, mas há pequenos deslizes na construção frasal. || C2: A redação apresenta o tema proposto sobre os desafios do ensino a distância durante a pandemia, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa c"
757,760,160,160,120,160,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:04:04+00:00,"C1: A redação apresenta bom domínio da norma culta, com estrutura sintática predominantemente correta e vocabulário adequado. No entanto, há pequenos desvios pontuais, como problemas de pontuação (vírgula separando sujeito e predicado) e escolha lexical em alguns trechos. || C2: A redação desenvolve o tema sobre os desafios da mulher no esporte e na sociedade, atendendo ao recorte temático e ao tipo dissertativo-argumentativo. No entanto, o projeto de texto apresenta limitações na articulação en"
758,760,160,160,120,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:04:21+00:00,"C1: A redação apresenta bom domínio da norma culta, com estrutura sintática complexa e poucos desvios, como o uso inadequado do acento indicativo de crase ('espaço que a mulher deve ser necessariamente inserida') e pequenos deslizes de pontuação e concordância. O registro é formal, mas a presença desses desvios gramaticais e pontuais limita a nota a 120 pontos. || C2: A redação desenvolve o tema de forma adequada, atendendo à exigência do gênero dissertativo-argumentativo com repertório sociocul"
762,800,160,160,160,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:05:04+00:00,"C1: A redação apresenta boa estrutura sintática e pontuação correta, mas comete desvios gramaticais pontuais, como o uso incorreto de 'Afim' em vez de 'A fim de' em duas ocasiões e um erro de concordância em 'o uso indiscriminado de antibióticos têm gerado' (o correto seria 'tem gerado'). O registro formal é predominantemente mantido. || C2: A redação apresenta o tema da automedicação de forma clara, desenvolvendo um texto dissertativo-argumentativo com boa estrutura e projeto de texto evidente."
770,800,160,120,160,160,200,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:05:34+00:00,"C1: A redação apresenta desvios graves na estrutura sintática, como períodos fragmentados (ex: 'Nesses versos da música... Ele relata...'), falhas na pontuação e problemas de concordância e regência, demonstrando domínio mediano da norma culta. || C2: A redação apresenta o tema proposto e desenvolve o texto sob o tipo dissertativo-argumentativo, embora com trechos que resvalam para o tom panfletário e de senso comum. Há projeto de texto perceptível, mas a argumentação por vezes carece de maior d"
771,800,160,160,160,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:05:59+00:00,"C1: O texto apresenta excelente domínio da norma culta, com rica variedade vocabular e boa construção sintática. Há pequenos desvios pontuais, como 'academia bbrasileira de letra' (deslize ortográfico) e 'o qual os indivíduos' (inadequação pontual de regência/coesão). || C2: A redação apresenta o tema de forma consistente, desenvolvendo a discussão dentro do gênero dissertativo-argumentativo com repertório produtivo e boa estrutura. No entanto, há um leve tangenciamento ou amplitude excessiva ao"
773,800,160,160,120,200,160,80.0,120.0,120.0,120.0,200.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:08:21+00:00,"C1: O texto apresenta desvios graves e frequentes da gramática e da convenção escrita, como problemas de pontuação que isolam termos indevidamente (espaço antes de ponto final), falhas de concordância ('mais de todos indivíduos', 'se encontra leitos suficiente'), regência inadequada e construções sintáticas confusas ('como dizer a frase'). A estrutura frasal é frequentemente truncada, evidenciando domínio precário da modalidade escrita formal. || C2: A redação apresenta o tema do SUS e os desafi"
780,800,160,120,160,160,200,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:09:06+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada no geral, mas contém alguns desvios gramaticais e de pontuação, como o uso incorreto de dois-pontos após o verbo e repetições vocabulares que demonstram domínio médio da norma culta. || C2: A redação desenvolve o tema de forma mediana, apresentando uma estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, mas com argumentação pouco aprofundada e focada quase exclusivamente em aspectos positivos superfi"
789,800,160,160,160,160,160,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:09:27+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com estruturas sintáticas bem desenvolvidas e poucos desvios gramaticais. Há alguns pequenos erros pontuais, como o uso inadequado da vírgula separando o sujeito do predicado (ex: 'Pesquisadores e cientistas dos diversos continentes, trabalham') e problemas de concordância ou pontuação próximo aos pontos finais, o que impede a atribuição de notas superiores. || C2: A redação apresenta o tema de forma consistente, desenvolvendo-o "
790,800,160,160,120,200,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:10:43+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte, mas comete desvios gramaticais pontuais como 's quais' em vez de 'as quais', crase antes de 'fim do pleno' e pequenos problemas de concordância/regência, como 'escolas brasileira' e 'evento devem ser aberto'. || C2: A redação desenvolve bem o tema dentro do tipo dissertativo-argumentativo, apresentando repertório sociocultural produtivo e projeto de texto estratégico com partes claramente divididas. No entanto, há"
792,800,160,160,160,160,160,120.0,120.0,160.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:11:05+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom domínio da norma culta, mas com alguns desvios pontuais de pontuação, espaçamento inadequado antes de sinais de pontuação e pequenas falhas de coesão e paralelismo (como no uso de crase e regência). || C2: A redação apresenta o tema da automedicação e desenvolve o texto sob o tipo dissertativo-argumentativo, com introdução, desenvolvimento e proposta de intervenção. No entanto, a argumentação apresenta momentos de superficialidade "
793,800,160,160,120,200,160,120.0,120.0,160.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:11:37+00:00,"C1: O texto apresenta bom domínio da norma culta, mas contém alguns desvios gramaticais e de pontuação, como a ausência de vírgula após locução adverbial deslocada e falhas pontuais de concordância e regência (ex: 'todos as pessoas', 'necessário que estratégicas sejam aplicadas'). || C2: A redação apresenta o tema da cultura de cancelamento de forma compreendida e utiliza o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto, o projeto de texto e a arg"
795,800,160,160,160,160,160,160.0,160.0,160.0,120.0,120.0,720.0,1,gemini-3.5-flash-lite,mts_fs,2026-09-08T10:11:54+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática bem desenvolvida e poucos desvios gramaticais ou de pontuação ao longo dos parágrafos. Há pequenos deslizes pontuais, como o uso de 'definição' em vez de 'disposição' ou 'preceito' no segundo parágrafo, que impedem a nota máxima, mas demonstram sólido controle da modalidade escrita formal. || C2: A redação apresenta o tema de forma clara e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com re"
