index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
623,640,160,120,80,160,120,120.0,120.0,120.0,120.0,200.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:28:13+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada na maior parte da redação, mas comete alguns desvios pontuais e de convenção da escrita, como o uso incorreto de espaçamentos antes de sinais de pontuação e falhas na concordância em 'leis o suficientes'. || C2: A redação apresenta o tema do abuso de autoridade e o tipo dissertativo-argumentativo com repertório produtivo (Karl Marx), mas tangencia parcialmente a discussão ao focar excessivamente no âmbito trabalhista na conclusão"
626,640,160,120,120,120,120,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:28:50+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais e de concordância/regência, como 'aos indivíduo', 'visiabilidade', 'Ferederal' e problemas pontuais de paralelismo e pontuação antes de pontuações finais. || C2: A redação desenvolve bem o tema sobre a questão indígena no Brasil, atendendo ao tipo textual dissertativo-argumentativo com uma estrutura completa (introdução, desenvolvimento e conclusão) e uso de repertório sociocultural produtiv"
627,640,160,120,120,160,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:29:35+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete desvios gramaticais pontuais, como o uso do pronome obLIquo em 'aos que o segue' (concordância) e alguns problemas de regência e construção no trecho final ('adquira sendo crítico'). A escolha de registro é predominantemente formal, mas com leves marcas de oralidade. || C2: A redação apresenta o tema dos influenciadores digitais e compreende a proposta, desenvolvendo o texto por meio do tipo dissertativo-argumentativo"
629,640,160,160,120,120,80,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:29:53+00:00,"C1: O texto apresenta estrutura sintática boa e vocabulário adequado, mas com desvios gramaticais pontuais, como a inadequação de tempo verbal ('surgiriam' em vez de 'surgiram') e problemas de pontuação e coesão, a exemplo de repetições excessivas ('Com isso') e falhas na regência e concordância. || C2: A redação apresenta o tema da ciência e saúde, desenvolvendo-o por meio do tipo dissertativo-argumentativo, com presença de projeto de texto e argumentação. No entanto, o texto possui um repertór"
631,680,160,120,120,120,160,80.0,120.0,120.0,120.0,160.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:30:22+00:00,"C1: A redação apresenta desvios gramaticais graves e frequentes, como problemas sérios de concordância ('as taxas de desemprego não param de subir, porque as pessoas não saem nas ruas para protestar?'), pontuação inadequada que prejudica a fluidez (espaços antes de vírgulas e pontos, isolamento incorreto de termos), além de falhas na estruturação sintática e uso de iniciais minúsculas em nomes próprios e no início de frases. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, c"
640,680,160,120,120,160,120,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:30:40+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais e de concordância pontuais, como 'para se feito' em vez de 'para ser feito', 'trecho mais diretos' e falhas de concordância verbal no último parágrafo ('As universidades poderia' e 'as igrejas... poderia ser adota'). || C2: A redação apresenta o tema de forma clara e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com projeto de texto estratégico e uso produtivo de re"
643,680,160,120,120,160,120,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:31:00+00:00,"C1: A redação apresenta desvios gramaticais graves e recorrentes, como a acentuação incorreta em 'Ciêntistas', problemas graves de concordância e regência ('a queda na econômica', 'lojas permaneção', 'se mater'), além de pontuação inadequada que prejudica a fluidez e a estrutura sintática dos períodos. || C2: O texto apresenta o tema da pandemia de COVID-19 e do isolamento social, compreendendo a proposta e utilizando o tipo dissertativo-argumentativo, embora a estrutura argumentativa ainda seja"
645,680,160,120,120,160,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:31:31+00:00,"C1: A redação apresenta boa estrutura sintática e pontuação adequada na maior parte do texto, mas comete desvios gramaticais pontuais, como desvios de concordância ('a população morando... cresceu... mas os serviços... não acompanhou' e 'a população que mora nas periferias são') e problemas de paralelismo ou pontuação em períodos fragmentados ('...seja possível. Cabe ao Governo Federal...'). || C2: A redação desenvolve o tema do saneamento básico dentro do tipo dissertativo-argumentativo, aprese"
649,680,160,160,120,120,120,120.0,120.0,120.0,120.0,80.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:32:42+00:00,"C1: A redação apresenta estrutura sintática produtiva e domínio mediano da norma culta, mas com desvios gramaticais evidentes, como falhas de concordância ('Será analisado' em vez de 'Serão analisados'), problemas de regência e pontuação, além de desvios ortográficos (maiúsculas e minúsculas incorretas em 'Sistema unico' e 'UPAS'). || C2: A redação apresenta o tema da saúde pública e do SUS de forma compreendida, utilizando o tipo dissertativo-argumentativo com introdução, desenvolvimento e conc"
651,680,160,120,120,160,120,80.0,120.0,120.0,80.0,160.0,560.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:33:27+00:00,"C1: O texto apresenta desvios gramaticais e sintáticos recorrentes, como falhas graves de pontuação (ausência de espaço após vírgulas e pontos), problemas de concordância e construções sintáticas truncadas, além de traços de oralidade e inadequação do registro formal em vários trechos. || C2: A redação apresenta o tema do saneamento básico e da privatização, desenvolvendo-o por meio do texto dissertativo-argumentativo com uma estrutura completa (introdução, desenvolvimento e conclusão). No entan"
656,680,160,160,120,120,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:33:46+00:00,"C1: A redação apresenta excelente domínio da norma culta, com estrutura sintática complexa bem elaborada e boa escolha de vocabulário. Ocorrem apenas pequenos desvios pontuais, como a discordância em 'não os questiona' (referindo-se a 'seguidores'), o que impede a nota máxima, mas evidencia um nível avançado de escrita. || C2: A redação apresenta o tema de forma consistente, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa com projeto de texto claro e uso produtivo de repertó"
666,680,160,120,120,120,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:34:18+00:00,"C1: O texto apresenta um domínio mediano da norma culta, com desvios gramaticais pontuais como problemas de pontuação (separação incorreta do sujeito pelo predicado, uso inadequado de vírgulas antes de orações subordinadas) e algumas construções sintáticas truncadas. No entanto, o registro formal é predominantemente mantido e a estrutura sintática é compreensível. || C2: A redação apresenta o tema do preconceito racial e desenvolve o texto por meio do tipo dissertativo-argumentativo, com projeto"
674,720,160,160,120,120,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:34:40+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática bem desenvolvida e poucos desvios gramaticais, como pequenos problemas de pontuação (vírgulas antes de orações coordenadas ou separando sujeito e predicado) e leves falhas de paralelismo ou coesão. || C2: A redação apresenta o tema da cultura do cancelamento e utiliza o tipo dissertativo-argumentativo, com presença de introdução, desenvolvimento e conclusão, além de repertório sociocultural. No entanto, o texto apresenta t"
675,720,160,160,120,160,120,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:35:07+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem elaborada e raras falhas pontuais, como no trecho 'é nítido a necessidade' (concordância) e alguns desvios de espaçamento antes de pontuação. || C2: A redação apresenta o tema de forma clara, desenvolvendo-o por meio de um texto dissertativo-argumentativo com boa presença de repertório sociocultural produtivo (como menção a figuras públicas e eventos reais) e argumentação consistente"
676,720,160,160,120,160,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:35:53+00:00,"C1: O texto apresenta um bom domínio da modalidade escrita formal, com poucos desvios gramaticais (como a ausência de crase em 'a fim de combater' e pequenos problemas de pontuação e paralelismo). A estrutura sintática é complexa e o vocabulário é adequado, caracterizando nível superior de rigor formal com pequenos deslizes pontuais. || C2: O texto apresenta o tema com clareza, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa bem definida, com introdução, desenvolvimento e co"
679,720,160,160,120,160,120,160.0,120.0,160.0,120.0,120.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:36:14+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com boa estrutura sintática e pontuação adequada. Ocorrem apenas pequenos desvios pontuais, como o uso de espaçamento incorreto antes de sinais de pontuação (ex: 'complicadas .', 'não .'), o que impede a nota máxima. || C2: O texto apresenta o tema de forma adequada e desenvolve o tipo dissertativo-argumentativo com uma estrutura completa (introdução, desenvolvimento e conclusão), além de apresentar projeto de texto. No entant"
682,720,160,120,120,160,160,80.0,120.0,120.0,80.0,40.0,440.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:36:43+00:00,"C1: O texto apresenta desvios gramaticais evidentes, como problemas graves de pontuação que geram frases fragmentadas ('um deposito de gente entregues ao azar', 'pobre, preto, ignorante'), além de desvios de concordância ('é dever desses estabelecimentos resgatar... e não, condená-los') e falhas na escolha de registro formal (uso de expressões informais como 'pior pra ele', 'é o fim dele', 'só que não é'). || C2: A redação desenvolve o tema da realidade prisional brasileira e a reinserção social"
684,720,160,160,120,160,120,120.0,160.0,160.0,120.0,40.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:37:25+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação predominantemente adequada, mas com desvios pontuais no domínio da norma culta, como falhas de espaçamento após pontuação, ausência de crase ('direito à saúde') e pequenos deslizes ortográficos e de concordância/regência ('Baumam', 'afim de'). || C2: O texto apresenta um bom domínio do tipo textual dissertativo-argumentativo, com tese clara, repertório sociocultural produtivo e desenvolvimento coerente. A estrutura global está bem articul"
690,720,160,160,120,160,120,120.0,120.0,120.0,120.0,40.0,520.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:38:02+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de pontuação (vírgulas separando sujeito e predicado ou orações de forma inadequada) e algumas falhas de acentuação e paralelismo sintático, situando-se no nível de 120 pontos. || C2: A redação desenvolve o tema proposto dentro do tipo dissertativo-argumentativo, apresentando uma tese e argumentos, embora o repertório sociocultural seja limitado e a estrutura argumentativa apresente algumas fragilidades no desenvolvimento"
699,720,160,160,120,160,120,80.0,80.0,80.0,80.0,80.0,400.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:38:51+00:00,"C1: O texto apresenta desvios gramaticais graves e frequentes, como falhas de concordância ('patamares mais importante'), problemas sérios de pontuação (espaços antes de pontos finais), regência inadequada e construção de frases que prejudicam a fluidez e a estrutura sintática. || C2: A redação aborda o tema da ciência e da pandemia, mas apresenta um domínio mediano do texto dissertativo-argumentativo, com forte predominância de traços descritivos e informativos, além de uma argumentação incipie"
702,720,160,160,120,160,120,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:40:24+00:00,"C1:  || C2: A redação apresenta o tema de forma adequada, desenvolvendo-o ao longo do texto com o uso de repertório sociocultural produtivo (filme 'Osmose Jones', Albert Einstein e Émile Durkheim). A estrutura dissertativa-argumentativa é respeitada com clareza, contendo introdução, desenvolvimento e conclusão, embora haja pequenos desvios pontuais na precisão argumentativa e na articulação que impedem a nota máxima. || C3: A redação apresenta um projeto de texto perceptível, com introdução, des"
703,720,160,120,120,160,160,,,,,,,0,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:41:07+00:00,"C1: A redação apresenta boa estrutura sintática, mas contém desvios gramaticais e de convenções da escrita, como erros de pontuação, concordância ('mal sabem a população', 'possando') e ortografia ('Entretando'), além de falhas pontuais na escolha de registro e estruturação de frases.|C2: A redação apresenta o tema da automedicação e desenvolve um texto dissertativo-argumentativo com introdução, desenvolvimento e conclusão, contendo marcações de autoria e projeto de texto medianamente desenvolvi"
704,720,160,160,120,160,120,120.0,160.0,160.0,160.0,200.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:41:32+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais e de convenções da escrita, como uso inadequado de crase ('à declaração universal'), falhas de pontuação (espaços antes de sinais de pontuação) e pequenas impropriedades no registro formal. || C2: A redação apresenta o tema de forma adequada, desenvolvendo a discussão dentro do tipo textual dissertativo-argumentativo, com repertório sociocultural produtivo e projeto de texto claro, embora ap"
716,720,160,160,120,120,160,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:41:59+00:00,"C1: O texto apresenta estrutura sintática predominantemente bem desenvolvida, mas contém desvios gramaticais pontuais, como a ausência de acentuação em 'da' (de se dá), o uso incorreto de 'hora' em vez de 'ora', além de falhas de pontuação e paralelismo que comprometem a fluidez e demonstram domínio médio da norma culta. || C2: O texto apresenta o tema do porte de armas de forma clara e desenvolve um texto dissertativo-argumentativo com introdução, desenvolvimento e conclusão, além de apresentar"
721,760,160,120,160,160,160,160.0,160.0,200.0,160.0,160.0,840.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:42:19+00:00,"C1: A redação apresenta excelente domínio da norma culta, com estrutura sintática complexa bem desenvolvida e poucos desvios gramaticais pontuais. Há boa escolha de registro formal e precisão vocabular ao longo de todo o texto. || C2: A redação apresenta o tema da internacionalização da Amazônia de forma clara, desenvolvendo um texto dissertativo-argumentativo com projeto de texto estratégico e boa argumentação. No entanto, comete um pequeno equívoco conceitual ao afirmar que 'O Brasil, apesar d"
724,760,160,160,120,160,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:42:38+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios gramaticais e de concordância (como 'casos... vem aumentando', 'ato constitucional 5', 'em discursão' e 'politicas publicas' sem acento), evidenciando domínio mediano da norma culta. || C2: A redação apresenta o tema e utiliza o tipo textual dissertativo-argumentativo com um repertório produtivo (referência à Ditadura Militar e Constituição), mas tangencia parcialmente o foco central exigido nos últimos"
727,760,160,160,160,120,160,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:43:22+00:00,"C1: O texto apresenta bom domínio da norma culta, mas contém alguns desvios gramaticais e estruturais, como o erro de digitação ('existententes'), falhas pontuais de pontuação (vírgulas separando sujeito e predicado ou isolando elementos indevidamente) e construções sintáticas ligeiramente imprecisas. || C2: A redação desenvolve bem o tema da cultura do cancelamento e fake news, atendendo à proposta e apresentando estrutura dissertativo-argumentativa com projeto de texto claro e uso produtivo de"
728,760,160,120,120,200,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:44:10+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com estrutura sintática complexa bem elaborada e desvios gramaticais mínimos (como o pequeno deslize ortográfico em 'ploriferados'). A escolha de vocabulário é precisa e o registro formal é mantido ao longo de toda a redação. || C2: A redação desenvolve bem o tema dissertativo-argumentativo, apresentando repertório sociocultural produtivo e projeto de texto estratégico com partes claramente divididas. No entanto, há pequenos d"
729,760,160,160,160,160,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:44:56+00:00,"C1: A redação apresenta excelente domínio da norma culta, com estrutura sintática complexa bem elaborada e raras falhas pontuais, como o desvio pontual na regência de 'por qual passa' ou pequenos deslizes na pontuação. O registro formal é predominantemente mantido e a escolha vocabular é adequada. || C2: A redação apresenta o tema do analfabetismo funcional de forma clara e desenvolve o texto predominantemente sob o tipo dissertativo-argumentativo, com uso produtivo de repertório sociocultural l"
738,760,160,160,120,160,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:09:10+00:00,"C1: A redação apresenta boa estrutura sintática, mas com desvios gramaticais pontuais, como problemas de pontuação (vírgula separando sujeito e predicado), inadequações de concordância verbal ('os conflitos... irá exponenciar') e o uso de grafia incorreta ('cidadões'). O registro formal é predominantemente mantido, mas com leves escorregões de coloquialismo. || C2: A redação apresenta o tema do porte de armas e desenvolve um texto dissertativo-argumentativo com repertório produtivo (Thomas Hobbe"
744,760,160,160,120,160,160,160.0,160.0,160.0,160.0,200.0,840.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:09:47+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com estruturas sintáticas complexas bem desenvolvidas e poucos desvios gramaticais, como a ausência de artigo em alguns trechos e leves falhas de paralelismo na proposta de intervenção. || C2: A redação apresenta o tema da equidade de gênero de forma clara, com repertório sociocultural produtivo (Aristóteles) e desenvolvimento do texto sob o modelo dissertativo-argumentativo, com introdução, argumentos consistentes e proposta "
747,760,160,160,160,160,120,160.0,200.0,160.0,160.0,160.0,840.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:10:36+00:00,"C1: O texto apresenta excelente domínio da norma culta, com estrutura sintática complexa e poucos desvios gramaticais pontuais, como pequenos deslizes de pontuação (espaço antes de ponto final em 'dia-a-dia .') e inadequações leves de regência ou concordância. || C2: A redação apresenta excelente compreensão da proposta, desenvolvendo o tema com repertório sociocultural produtivo ('Vidas Secas' e 'Morte e Vida Severina') e mantendo rigorosamente a estrutura do texto dissertativo-argumentativo, c"
749,760,160,160,120,160,160,160.0,160.0,160.0,160.0,200.0,840.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:11:15+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com raros e leves desvios gramaticais ou pontuais, como o uso inadequado de crase em 'Devido as más condições' e um pequeno equívoco de concordância no trecho final ('os direito constitucionais'). A estrutura sintática é complexa e bem elaborada, demonstrando bom repertório de vocabulário e coesão. || C2: A redação apresenta o tema de forma clara, desenvolvendo-o por meio de um texto dissertativo-argumentativo com projeto de t"
752,760,160,160,120,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:11:44+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com alguns desvios gramaticais e de pontuação, além de problemas de concordância e escolhas de registro inadequadas (como 'protubere', 'influênces' e 'asaim'). A estrutura sintática é predominantemente complexa, mas a presença desses erros recorrentes impede a atribuição de notas superiores. || C2: A redação apresenta o tema dos influenciadores digitais de forma adequada, desenvolvendo-o por meio de uma estrutura dissertativo-argumentativa"
754,760,160,160,160,160,120,160.0,200.0,200.0,160.0,200.0,920.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:12:14+00:00,"C1: O texto apresenta excelente domínio da norma culta, com rica variedade de vocabulário e boa construção sintática. No entanto, há um pequeno desvio de concordância no último parágrafo ('o poder legislativo... devem ampliar'), impedindo a nota máxima. || C2: A redação apresenta excelente compreensão da proposta, desenvolvendo o tema com rigor argumentativo e repertório produtivo. O tipo textual dissertativo-argumentativo é plenamente respeitado, estruturado com clareza, coesão e sem nenhum des"
755,760,160,160,120,160,160,120.0,120.0,120.0,80.0,160.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:12:44+00:00,"C1: A redação apresenta boa estrutura sintática e pontuação aceitável, mas comete alguns desvios gramaticais e de convenções da escrita, como o uso de 'ccomo', problemas de paralelismo e pontuação antes de orações adjetivas explicativas (ex: 'IBGE , mostra'). A escolha de registro é predominantemente formal, mas contém pequenos deslizes de construção. || C2: A redação apresenta o tema proposto (os desafios do ensino a distância/acesso à tecnologia) e desenvolve um texto dissertativo-argumentativ"
757,760,160,160,120,160,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:13:21+00:00,"C1: O texto apresenta bom domínio da norma culta, com estruturação sintática predominantemente correta e vocabulário adequado. No entanto, há alguns desvios pontuais de pontuação (vírgula entre sujeito e predicado) e pequenos problemas de construção frasal e escolha de registro ('desagrádavel', 'atletas promissórias'). || C2: A redação desenvolve o tema sobre os desafios da mulher no esporte e na sociedade, apresentando projeto de texto com introdução, desenvolvimento e conclusão, além de atende"
758,760,160,160,120,160,160,120.0,160.0,160.0,160.0,200.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:13:55+00:00,"C1: A redação apresenta bom domínio da norma culta, com estrutura sintática produtiva e poucos desvios gramaticais. No entanto, há alguns pequenos deslizes pontuais de concordância e regência (como 'papéis' grafado incorretamente como 'papis' e 'era patriarca' em vez de patriarcal), o que impede alcançar as faixas mais altas. || C2: A redação apresenta o tema de forma clara e desenvolve o texto integralmente sob o tipo dissertativo-argumentativo, com projeto de texto estratégico e uso produtivo "
762,800,160,160,160,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:14:15+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete desvios gramaticais pontuais, como o uso incorreto de 'Afim' em vez de 'A fim' e um erro de concordância ('antibióticos têm gerado' em vez de 'tem gerado' ou vice-versa, considerando o sujeito). A escolha de registro é predominantemente formal, mas esses desvios gramaticais impedem notas mais altas. || C2: A redação apresenta o tema da automedicação de forma clara, desenvolvendo um texto dissertativo-argumentativo com"
770,800,160,120,160,160,200,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:14:50+00:00,"C1: A redação apresenta desvios graves na estrutura sintática, como períodos fragmentados (ex: 'Nesses versos da música... Ele relata...'), falhas na pontuação e problemas de concordância e regência. O registro formal é frequentemente rompido por oralidade e construções coloquiais. || C2: A redação apresenta o tema da política e da democracia, desenvolvendo-o por meio do tipo dissertativo-argumentativo com um repertório produtivo inicial (Caetano Veloso). No entanto, o texto apresenta trechos co"
771,800,160,160,160,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:15:30+00:00,"C1: O texto apresenta excelente domínio da norma culta, com rica variedade vocabular e boa construção sintática. No entanto, contêm pequenos desvios pontuais de ortografia e concordância, como 'academia bbrasileira de letra' e o uso inadequado do pronome relativo no trecho 'o qual os indivíduos'. || C2: A redação apresenta o tema de forma consistente, desenvolvendo a discussão dentro do gênero dissertativo-argumentativo com boa presença de repertório sociocultural produtivo. No entanto, há um pe"
773,800,160,160,120,200,160,80.0,120.0,120.0,120.0,200.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:16:10+00:00,"C1: O texto apresenta desvios graves e frequentes da norma culta, incluindo problemas sérios de pontuação (separação incorreta de orações e sujeito), falhas de concordância ('mais de todos indivíduos', 'se tornou cada vez mais difícil', 'leitos suficiente'), problemas de regência ('como dizer a frase') e inadequações na escolha lexical e estrutural. || C2: A redação apresenta o tema do SUS e desenvolve um texto dissertativo-argumentativo com repertório produtivo (Legião Urbana e Paulo Freire). N"
780,800,160,120,160,160,200,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:17:00+00:00,"C1: O texto apresenta estrutura sintática boa e desvios gramaticais pontuais, como problemas de pontuação (uso inadequado de dois-pontos) e pequenos deslizes de concordância e acentuação, revelando domínio mediano da norma culta. || C2: A redação apresenta o texto dissertativo-argumentativo com o desenvolvimento do tema e repertório produtivo legitimado (as Olimpíadas). No entanto, a argumentação é por vezes mediana e apresenta trechos com forte predominância informativa e descritiva, o que limi"
789,800,160,160,160,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:17:24+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática bem desenvolvida e poucos desvios gramaticais. No entanto, há alguns erros pontuais de pontuação (como vírgulas separando sujeito e predicado ou orações essenciais de forma inadequada, e espaços antes de pontos finais) e pequenos deslizes de concordância ou regência, o que limita a nota a 120 pontos conforme os critérios do ENEM. || C2: A redação apresenta o tema de forma clara, desenvolvendo-o por meio de um texto dissert"
790,800,160,160,120,200,160,120.0,160.0,160.0,160.0,200.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:18:14+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete desvios pontuais de gramática e convenções, como 's quais', 'responsável pelo o', 'Immanuel ant' (grafia incorreta do filósofo), 'escolas brasileira' e 'intervenção faz-se necessári'. || C2: A redação apresenta o tema de forma clara, desenvolve o tipo dissertativo-argumentativo com boa estrutura e uso produtivo de repertório sociocultural. No entanto, há pequenos desvios pontuais na precisão de alguns conceitos e gram"
792,800,160,160,160,160,160,120.0,120.0,160.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:19:34+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom vocabulário, mas comete alguns desvios gramaticais e de pontuação, como o uso inadequado de espaço antes de sinais de pontuação e pequenas falhas de regência/concordância. || C2: A redação apresenta o tema da automedicação e desenvolve um texto dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto, o projeto de texto e a argumentação apresentam mediania, limitando-se a expor informações sem aprofundar c"
793,800,160,160,120,200,160,120.0,160.0,160.0,160.0,200.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:20:02+00:00,"C1: O texto apresenta bom domínio da norma culta, mas possui alguns desvios gramaticais e de pontuação, como problemas de pontuação (vírgulas separando sujeito e predicado ou orações de forma inadequada, por exemplo, 'São Tomás de Aquin defendeu, que'), além de pequenos deslizes ortográficos ('Aquin' em vez de Aquino, 'estratégicas' em vez de estratégias) e falhas leves de concordância ou regência. || C2: A redação apresenta o tema da cultura de cancelamento nas redes sociais de forma clara, des"
795,800,160,160,160,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:22:14+00:00,"C1: O texto apresenta excelente domínio da modalidade escrita formal, com raríssimos desvios gramaticais ou de construção sintática. Observa-se boa estruturação vocabular e emprego correto da pontuação, configurando um nível avançado de escrita. || C2: O texto apresenta boa compreensão da proposta, atendendo ao tema do sistema carcerário brasileiro com uso adequado do tipo dissertativo-argumentativo, contendo introdução, desenvolvimento e conclusão com projeto de texto claro. A nota não atinge a"
798,800,160,200,160,160,120,160.0,120.0,160.0,120.0,200.0,760.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:22:32+00:00,"C1: O texto apresenta excelente domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem elaborada e raras falhas pontuais (como um leve desvio de pontuação antes do ponto final). O registro formal é mantido com precisão vocabular e boa coesão. || C2: A redação apresenta o tema da preservação ambiental e da Floresta Amazônica de forma adequada, sem tangenciamento, e utiliza o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusão. No entanto,"
800,800,160,160,120,160,200,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts_fs2,2026-09-09T23:23:23+00:00,"C1: A redação apresenta boa estrutura sintática e pontuação aceitável, mas com desvios gramaticais pontuais, como a ausência de vírgulas obrigatórias (ex: após o adjunto adverbial deslocado 'Em 2019'), pequenos problemas de concordância ou regência e falhas na ortografia (como 'llegislativa' e 'descriminação'), além de deslizes no registro formal em alguns trechos. || C2: A redação apresenta o tema sobre a mulher no esporte e utiliza o tipo dissertativo-argumentativo, com introdução, desenvolvim"
