index_redacao,score,c1,c2,c3,c4,c5,pred_c1,pred_c2,pred_c3,pred_c4,pred_c5,pred_total,ok,modelo,modo,ts,raw
626,640,160,120,120,120,120,120.0,160.0,120.0,160.0,120.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:53:37+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com desvios pontuais de pontuação (espaços antes de pontos e vírgulas) e pequenos deslizes de concordância e regência, como 'aos indivíduo' e 'a qual estes povos vivem'. A estrutura sintática é predominantemente complexa e bem desenvolvida, justificando a nota mediana avançada. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, contendo introdução, desenvolvimento e conclusão com proposta de intervenção. O tema "
627,640,160,120,120,160,80,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:54:32+00:00,"C1: O texto apresenta um domínio mediano da norma culta, com desvios pontuais de pontuação (como vírgulas separando sujeito e predicado) e alguns problemas de construção sintática e regência, a exemplo do uso inadequado do pronome 'o mesmo' e falhas na coesão frasal. || C2: O texto apresenta o tipo dissertativo-argumentativo, com tese e desenvolvimento perceptíveis, embora a argumentação seja por vezes superficial e baseada em exemplos pouco produtivos. O tema foi compreendido e abordado sem tan"
629,640,160,160,120,120,80,120.0,120.0,80.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:55:52+00:00,"C1: O texto apresenta estrutura sintática mediana e desvios gramaticais pontuais, como a ausência de vírgula antes de orações coordenadas, problemas de concordância verbal ('governos vem', 'Universidades... vem') e o uso de crase inadequado ou ausente. Contudo, demonstra domínio razoável da modalidade escrita formal, garantindo a compreensão do texto. || C2: A redação apresenta o texto dissertativo-argumentativo com introdução, desenvolvimento e conclusão, além de abordar o tema proposto sem tan"
631,680,160,120,120,120,160,80.0,120.0,80.0,80.0,160.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:56:46+00:00,"C1: O texto apresenta desvios gramaticais medianos e frequentes, destacando-se problemas de concordância (ex: 'influenciaada', 'governo temer está'), regência, pontuação excessiva (como vírgulas separando sujeito e predicado) e falhas graves de paralelismo e estrutura sintática, além de marcas de oralidade e desrespeito à norma culta. || C2: O texto apresenta o tema da participação popular e manifestações políticas, desenvolvendo-o sob o tipo dissertativo-argumentativo, com projeto de texto perc"
640,680,160,120,120,160,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:57:07+00:00,"C1: O texto apresenta um domínio mediano da modalidade escrita formal, com desvios gramaticais e sintáticos pontuais, como problemas de pontuação (espaços antes de pontos e vírgulas), concordância ('As universidades poderia') e regência/construção frasal ('legislações específica voltada'). Contudo, a estrutura sintática é predominantemente complexa e o vocabulário é adequado ao tema. || C2: A redação apresenta o tema da homofobia e sua relação com crenças religiosas e históricas de forma clara, "
643,680,160,120,120,160,120,80.0,120.0,80.0,80.0,0.0,360.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:57:29+00:00,"C1: O texto apresenta desvios gramaticais medianos, destacando-se erros de acentuação ('Ciêntistas'), pontuação inadequada (vírgula separando sujeito e predicado e frase inacabada), além de problemas de concordância e ortografia ('permaneção', 'mater', 'econômica'). O registro é predominantemente formal, mas as falhas comprometem a fluidez e a estrutura da modalidade escrita formal. || C2: O texto apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e"
645,680,160,120,120,160,120,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:58:13+00:00,"C1: O texto apresenta estrutura sintática produtiva e desvios gramaticais pontuais, como problemas de concordância ('a população morando... não acompanhou', 'a população que mora... são') e pontuação inadequada (separação incorreta de sujeito e predicado com vírgula). O registro é formal, mas há pequenas falhas no rigor gramatical. || C2: O texto apresenta o tema do saneamento básico de forma adequada e desenvolve o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e concl"
649,680,160,160,120,120,120,80.0,120.0,120.0,120.0,120.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:58:45+00:00,"C1: A redação apresenta desvios gramaticais medianos, destacando-se falhas de concordância (ex: 'Será analisado' em vez de 'Serão analisados', 'É notório avanços'), problemas de pontuação (separação incorreta entre sujeito e predicado) e regência, além de incorreções na escolha vocabular e estruturação sintática. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e compreende o tema proposto sobre o SUS. Contudo, o projeto de texto "
651,680,160,120,120,160,120,80.0,120.0,120.0,80.0,120.0,520.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:59:27+00:00,"C1: O texto apresenta desvios gramaticais medianos, destacando-se falhas recorrentes na pontuação (especialmente ausência de espaço após a vírgula e isolamento incorreto de orações), além de problemas de concordância, paralelismo e regência ('arcar esse aumento', 'sem nenhum risco saúde'). A estrutura sintática é por vezes frouxa, revelando domínio mediano da modalidade escrita formal. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com introdução, desenvolvimento e conclusã"
656,680,160,160,120,120,120,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:59:51+00:00,"C1: O texto apresenta um bom domínio da norma culta da língua portuguesa, com estrutura sintática complexa bem desenvolvida e escolha de registro adequada. Observam-se apenas pequenos desvios pontuais, como na concordância verbal ('não os questiona' retomando seguidores) e leves impropriedades na pontuação, mas que não comprometem a clareza global. || C2: O texto apresenta boa compreensão da proposta e desenvolve adequadamente o tema sob o tipo dissertativo-argumentativo, com projeto de texto cl"
666,680,160,120,120,120,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:01:04+00:00,"C1: A redação apresenta estrutura sintática razoavelmente complexa, mas com desvios gramaticais pontuais, como a crase indevida em 'proibir às mídias' e falhas de concordância e paralelismo ('seja elas'). A escolha de registro é predominantemente formal, embora existam algumas construções coloquiais ou imprecisas ao longo do texto. || C2: A redação apresenta o texto dissertativo-argumentativo com tese, desenvolvimento e conclusão, além de abordar o tema proposto sem tangenciamento. No entanto, o"
674,720,160,160,120,120,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:01:45+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas gramaticais e desvios pontuais, como problemas de pontuação (separação incorreta entre sujeito e predicado) e construções sintáticas medianas. A escolha de registro é predominantemente formal, embora haja pequenas inadequações vocabulares e de paralelismo. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e aborda o tema proposto sem tangenciamento. No entanto"
675,720,160,160,120,160,120,160.0,160.0,160.0,120.0,0.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:02:25+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa bem desenvolvida e escolha de registro adequada. Observam-se apenas pequenos desvios pontuais, como a ausência de concordância nominal em 'é nítido a necessidade' e alguns problemas de espaçamento antes de pontuação. || C2: A redação apresenta boa compreensão da proposta, desenvolvendo o tema de forma dissertativo-argumentativa com projeto de texto claro e uso produtivo de repertório sociocultural legitimado. No e"
676,720,160,160,120,160,120,,,,,,,0,gemini-3.5-flash-lite,mts,2026-09-03T19:02:31+00:00,
679,720,160,160,120,160,120,120.0,120.0,160.0,120.0,40.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:03:44+00:00,"C1: O texto apresenta boa estrutura sintática e pontuação adequada, mas comete alguns desvios formais e pontuais de paragrafação/espaçamento antes de sinais de pontuação. O registro é predominantemente formal, mas há pequenas falhas no rigor da norma culta. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema de forma mediana. No entanto, o repertório sociocultural é frágil e a argumentação carece de maior aprofunda"
682,720,160,120,120,160,160,120.0,120.0,120.0,80.0,0.0,440.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:04:15+00:00,"C1: O texto apresenta estrutura sintática mediana e boa compreensão da norma culta, mas com desvios pontuais de pontuação, concordância (ex: 'deposito de gente entregues') e traços de oralidade e informalidade na escolha do registro ('só que não é', 'brinde', 'fim dele'). || C2: O texto apresenta o tema da realidade prisional e da ressocialização, mantendo-se dentro do recorte temático sem tangenciar ou fugir. Utiliza o tipo dissertativo-argumentativo, embora a estrutura apresente traços marcant"
684,720,160,160,120,160,120,120.0,160.0,120.0,120.0,40.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:04:48+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa bem desenvolvida. No entanto, há pequenos desvios pontuais, como falhas de pontuação (vírgulas antes de conjunções ou isolando termos incorretamente) e rasuras gramaticais leves (como 'direito saúde' e a grafia de 'Baumam'). || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, desenvolvendo o tema dos impactos ambientais das grandes corporações e a necessidade de educação"
690,720,160,160,120,160,120,80.0,120.0,120.0,80.0,0.0,400.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:06:16+00:00,"C1: O texto apresenta desvios gramaticais medianos, com falhas evidentes de pontuação (como uso inadequado de vírgulas separando sujeito e predicado), problemas de concordância, regência e ocorrência de trechos com construção frasal truncada. || C2: O texto apresenta o tipo dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, além de desenvolver o tema da saúde pública e do SUS sem tangenciamento. No entanto, a argumentação apresenta medianidade devido a algumas falhas na pro"
699,720,160,160,120,160,120,80.0,120.0,80.0,80.0,40.0,400.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:07:57+00:00,"C1: O texto apresenta desvios gramaticais medianos, como problemas de concordância ('patamares mais importante'), pontuação inadequada (espaços antes de pontos e vírgulas mal empregadas) e falhas graves de construção sintática e escolha de registro. || C2: O texto apresenta o tema da ciência e da pandemia de forma mediana, atendendo ao tipo dissertativo-argumentativo, embora com uma estrutura embrionária e argumentação ainda pouco aprofundada. Há presença de projeto de texto perceptível, mas com"
702,720,160,160,120,160,120,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:08:36+00:00,"C1: O texto apresenta um nível mediano de domínio da norma culta, com desvios pontuais de pontuação (vírgulas mal colocadas, como antes de orações adjetivas e entre sujeito e predicado), desvios de regência ('afeta não somente à saúde') e ortográficos/digitais ('insentivo', 'politico-estruturais', 'Thax'). No entanto, a estrutura sintática é predominantemente complexa e há boa compreensão do registro formal. || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema"
703,720,160,120,120,160,160,80.0,120.0,80.0,80.0,120.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:09:53+00:00,"C1: O texto apresenta desvios gramaticais medianos, como problemas de concordância ('mal sabem a população'), regência, pontuação falha e construções sintáticas imprecisas ('por traz disso', 'eçe', 'possaño'). O registro formal é parcialmente mantido, mas há inadequações na escolha vocabular e na estrutura das frases. || C2: A redação apresenta o tema da automedicação e desenvolve o texto em formato dissertativo-argumentativo, embora com traços expositivos predominantes em alguns momentos. Há um"
704,720,160,160,120,160,120,120.0,160.0,120.0,160.0,200.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:11:05+00:00,"C1: A redação apresenta boa estrutura sintática e pontuação adequada, mas comete desvios gramaticais pontuais, como o uso incorreto do acento grave em 'à declaração', emprego de vírgula separando sujeito e predicado ('Dessa maneira é necessário') e pequenos problemas de concordância e regência. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura e desenvolvimento do tema, apoiado em repertório sociocultural produtivo (ONU, IBGE, Paulo Freire). No entanto, há pe"
716,720,160,160,120,120,160,120.0,120.0,120.0,120.0,0.0,480.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:11:35+00:00,"C1: O texto apresenta estrutura sintática predominantemente boa, mas contém desvios gramaticais pontuais, como problemas de pontuação, emprego inadequado de crase ('se da'), uso incorreto do homônimo 'hora' em vez de 'ora', além de falhas na coesão interna e escolha de registro em alguns trechos. || C2: A redação apresenta o tema do porte de armas de forma mediana, desenvolvendo o gênero dissertativo-argumentativo com uma tese e argumentos, embora haja falhas na coesão interna dos parágrafos e n"
721,760,160,120,160,160,160,160.0,160.0,160.0,160.0,0.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:11:55+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática bem desenvolvida e escolha de registro adequada. Observam-se apenas pequenos desvios pontuais, como a ausência de crase antes de 'sua internacionalização' e falhas menores de pontuação ou regência. || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema dissertativo-argumentativo com clareza, mantendo a estrutura exigida. No entanto, há um pequeno deslize conceitual ao afirmar que 'o Brasil é"
724,760,160,160,120,160,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:14:14+00:00,"C1: O texto apresenta estrutura sintática complexa produtiva, mas contém desvios gramaticais e de convenções da escrita, como o uso incorreto de crase ('a discursão'), concordância inadequada ('casos... vem aumentando') e falhas de pontuação e acentuação de nomes próprios ('Cost e Silva', 'politicas publicas'). O registro formal é predominantemente mantido, mas com imprecisões pontuais. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, alé"
727,760,160,160,160,120,160,120.0,160.0,120.0,120.0,200.0,720.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:16:08+00:00,"C1: O texto apresenta estrutura sintática complexa e bom domínio do vocabulário, mas com algumas falhas pontuais de pontuação, desvios de concordância e regência, além de pequenos problemas de paralelismo e construção frasal. || C2: O texto apresenta o tema da cultura do cancelamento de forma adequada, desenvolvendo o gênero dissertativo-argumentativo com tese, argumentação e proposta de intervenção. Apresenta repertório sociocultural produtivo (como o caso da cantora Luísa Sonza e as eleições d"
728,760,160,120,120,200,160,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:16:28+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas pontuais, como o desvio ortográfico 'ploriferados', problemas de pontuação (vírgula separando sujeito e predicado) e construções sintáticas que poderiam ser mais precisas. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura, contendo introdução, desenvolvimento com repertório produtivo e conclusão. A competência C2 atinge o nível bom, pois o tema foi plenamente desenvolvido sem tangenciame"
729,760,160,160,160,160,120,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T19:17:13+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal da língua portuguesa, com estrutura sintática complexa e poucos desvios gramaticais. Há pequenos deslizes pontuais, como em 'variável responsável' (concordância) e alguns problemas leves de pontuação, mas que não comprometem a clareza global. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, desenvolvendo o tema do analfabetismo funcional com projeto de texto perceptível e boa argumentação. Contudo, há"
738,760,160,160,120,160,160,120.0,160.0,120.0,120.0,160.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:27:44+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom domínio do registro formal, mas contém desvios pontuais, como falhas de concordância ('a insegurança e criminalidade... está'), pontuação inadequada (espaços antes de vírgulas e pontos) e problemas de regência e paralelismo. || C2: A redação apresenta o tema de forma clara, desenvolve o texto integralmente sob o tipo dissertativo-argumentativo com projeto de texto estratégico e uso produtivo de repertório sociocultural legitimado (Thomas "
744,760,160,160,120,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:28:16+00:00,"C1: O texto apresenta bom domínio da norma culta, com pontuação e ortografia geralmente corretas. No entanto, há pequenos desvios gramaticais e estruturais, como a inadequação na concordância verbal em 'é necessário uma mudança cultural' e falhas de paralelismo e regência ao longo do texto. || C2: A redação apresenta o tema da desigualdade de gênero de forma clara, com projeto de texto perceptível e repertório sociocultural produtivo. O tipo textual dissertativo-argumentativo é bem desenvolvido,"
747,760,160,160,160,160,120,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:29:25+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa bem elaborada e poucos desvios gramaticais. Observam-se apenas pequenos deslizes pontuais, como falhas leves de pontuação antes de orações adjetivas e termos isolados incorretamente. || C2: A redação apresenta boa compreensão do tema da fome e da insegurança alimentar, desenvolvendo o texto integralmente sob o tipo dissertativo-argumentativo, com uso produtivo de repertório sociocultural legitimado ("
749,760,160,160,120,160,160,160.0,160.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:29:46+00:00,"C1: A redação apresenta bom domínio da modalidade escrita formal, com estruturas sintáticas complexas bem desenvolvidas. Observam-se apenas pequenos desvios pontuais, como o uso inadequado do conectivo 'Conquanto' com valor de adversativa e a ausência de crase em 'às más condições'. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com projeto de texto claro e boa defesa de tese. O tema foi desenvolvido sem tangenciamento, havendo uso produtivo de repertório sociocultural legi"
752,760,160,160,120,160,160,120.0,160.0,160.0,160.0,0.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:30:25+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom domínio da norma culta, mas com desvios pontuais de concordância e paralelismo (ex: 'capitais financeiro e culturais e á consolidação'), além de inadequações pontuais de pontuação e escolha lexical (como termos informais ou com grafia incorreta 'protubere', 'influênces'). || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema dentro do tipo dissertativo-argumentativo, com projeto de texto claro e uso produtivo de repertó"
754,760,160,160,160,160,120,120.0,200.0,160.0,160.0,160.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:32:25+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa bem desenvolvida e poucos desvios gramaticais pontuais. Observam-se falhas leves de concordância e paralelismo sintático, como em 'o poder legislativo... devem', o que justifica a nota 120. || C2: O texto apresenta excelente compreensão da proposta, desenvolvendo o tema de forma completa dentro do gênero dissertativo-argumentativo. A estrutura está presente com introdução, desenvolvimento e conclusão, e há uso pro"
755,760,160,160,120,160,160,80.0,120.0,120.0,80.0,160.0,560.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:33:02+00:00,"C1: O texto apresenta desvios gramaticais e estruturais medianos, como problemas de pontuação que geram períodos muito longos e confusos (frases sem ponto final adequado), erros de concordância e falhas na escolha de registro formal (como o uso inadequado do pronome relativo 'onde'). || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com introdução, desenvolvimento e conclusão, e compreende o tema proposto sobre os desafios do ensino a distância. No entanto, o repertório legit"
757,760,160,160,120,160,160,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:33:25+00:00,"C1: O texto apresenta bom domínio da norma culta, com desvios pontuais de pontuação (como vírgulas separando sujeito e predicado) e algumas construções sintáticas que poderiam ser mais fluídas. O registro formal é predominantemente mantido, caracterizando um desempenho mediano aceitável para o padrão ENEM. || C2: A redação apresenta o tipo dissertativo-argumentativo, com presença de tese, argumentação e proposta de intervenção. No entanto, o tema é desenvolvido de forma mediana, pois há um desvi"
758,760,160,160,120,160,160,120.0,160.0,160.0,160.0,200.0,800.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:33:49+00:00,"C1: O texto apresenta bom domínio da norma culta, com desvios gramaticais pontuais, como falhas de pontuação (vírgula separando sujeito e predicado) e problemas pontuais de concordância e regência. A estrutura sintática é predominantemente complexa e bem articulada, configurando um desempenho mediano (nível 120). || C2: A redação apresenta o tema do feminicídio e da violência contra a mulher de forma adequada, desenvolvendo o texto sob o tipo dissertativo-argumentativo com repertório sociocultur"
762,800,160,160,160,160,160,120.0,160.0,160.0,160.0,160.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:34:30+00:00,"C1: O texto apresenta um bom domínio da norma culta, mas com desvios pontuais de gramática e ortografia. Destacam-se os erros no uso de 'Afim' em vez de 'A fim' e a concordância inadequada em 'antibióticos têm gerado' (o correto seria 'tem gerado'). || C2: O texto apresenta boa compreensão do tema da automedicação e desenvolve adequadamente o tipo textual dissertativo-argumentativo, com tese, argumentos válidos e conclusão. No entanto, há um pequeno desvio gramatical na grafia inicial do segundo"
770,800,160,120,160,160,200,80.0,120.0,80.0,40.0,0.0,320.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:34:59+00:00,"C1: O texto apresenta desvios gramaticais medianos, com falhas evidentes de pontuação (como a separação incorreta entre sujeito e predicado) e problemas de estruturação sintática, como períodos fragmentados e inadequação no uso de maiúsculas e minúsculas. || C2: O texto apresenta estrutura dissertativo-argumentativa com introdução, desenvolvimento e conclusão, além de desenvolver o tema da democracia e da corrupção política dentro dos limites propostos. No entanto, há marcas evidentes de oralida"
771,800,160,160,160,160,160,120.0,160.0,160.0,160.0,120.0,720.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:36:12+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom domínio da norma culta, mas contém desvios pontuais de gramática e convenções da escrita, como o erro de digitação em 'bbrasileira de letra', problemas de pontuação (vírgula separando sujeito e predicado em 'além de o preconceito...') e falhas na regência e coesão ('o qual os indivíduos'). || C2: A redação apresenta o tipo textual dissertativo-argumentativo com clareza, estruturando bem a introdução, o desenvolvimento e a conclusão. O tem"
773,800,160,160,120,200,160,120.0,120.0,120.0,120.0,160.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:36:35+00:00,"C1: O texto apresenta estrutura sintática complexa e bom domínio geral da norma culta, mas com desvios pontuais de concordância e pontuação (como a vírgula separando sujeito e predicado e problemas de regência/crase). || C2: O texto apresenta o tipo dissertativo-argumentativo, com tese, desenvolvimento e proposta de intervenção, além de compreender bem o tema proposto. No entanto, há falhas na estrutura frasal (como trechos truncados e problemas gramaticais que afetam a fluidez) e o repertório s"
780,800,160,120,160,160,200,120.0,80.0,80.0,120.0,0.0,400.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:37:22+00:00,"C1: O texto apresenta um domínio mediano da norma culta, com algumas falhas pontuais de pontuação (como o uso inadequado de dois-pontos após 'terem'), ausência de acentuação ('NEste') e pequenos deslizes de concordância e regência. No entanto, a estrutura sintática é predominantemente compreensível e o registro formal é mantido na maior parte da redação. || C2: A redação apresenta um texto de caráter predominantemente informativo e expositivo, com baixa densidade argumentativa, falhando na estru"
789,800,160,160,160,160,160,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:38:02+00:00,"C1: O texto apresenta bom domínio da norma culta, mas com algumas falhas pontuais de pontuação (como vírgulas separando sujeito e predicado) e pequenos desvios gramaticais, como a vírgula inadequada antes de 'das pesquisas' e a concordância no uso de 'identifique' no plural. || C2: A redação apresenta o tipo textual dissertativo-argumentativo, com tese clara, desenvolvimento coerente e proposta de intervenção. O tema da importância da ciência e seus investimentos no contexto da pandemia foi bem "
790,800,160,160,120,200,160,120.0,160.0,120.0,160.0,160.0,720.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:38:36+00:00,"C1: O texto apresenta bom domínio da norma culta, mas contém desvios pontuais de gramática e pontuação, como crase ausente ('a criação'), concordância ('escolas brasileira', 'devem ser aberto') e problemas de paralelismo/pontuação antes de orações adjetivas ('s quais', 'necessári.'). || C2: A redação desenvolve bem o tema dissertativo-argumentativo, apresentando tese clara e projeto de texto estratégico com repertório sociocultural produtivo. Contudo, há pequenos desvios na precisão vocabular e "
792,800,160,160,160,160,160,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:39:49+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom vocabulário, mas comete desvios gramaticais e pontuais, como problemas de regência e pontuação inadequada (uso de ponto de interrogação indevido e vírgulas separando elementos essenciais). A escolha de registro é formal, contudo as falhas pontuais impedem uma avaliação superior. || C2: O texto apresenta boa compreensão da proposta e desenvolve o tema da automedicação dentro do tipo dissertativo-argumentativo, com projeto de texto claro e "
793,800,160,160,120,200,160,120.0,160.0,160.0,120.0,160.0,720.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:40:19+00:00,"C1: O texto apresenta estrutura sintática produtiva e bom domínio da norma culta, mas possui desvios pontuais de pontuação (vírgulas mal empregadas entre sujeito e predicado, e isolando orações) e pequenos deslizes de concordância e ortografia (como 'Aquin' e 'estratégicas'). || C2: O texto apresenta boa compreensão da proposta e atende integralmente à estrutura dissertativo-argumentativa, contendo introdução, desenvolvimento e conclusão com projeto de texto claro. A presença de repertório socio"
795,800,160,160,160,160,160,160.0,160.0,160.0,160.0,120.0,760.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:40:43+00:00,"C1: O texto apresenta bom domínio da modalidade escrita formal, com estrutura sintática complexa bem desenvolvida e escolha adequada de registro. Ocorrem apenas desvios gramaticais pontuais e leves falhas de pontuação ou regência que não comprometem a clareza da argumentação. || C2: A redação apresenta boa compreensão da proposta e desenvolve adequadamente o tema do sistema carcerário brasileiro sob o tipo dissertativo-argumentativo, com projeto de texto claro e uso produtivo de repertório legit"
798,800,160,200,160,160,120,120.0,160.0,120.0,160.0,120.0,680.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:41:18+00:00,"C1: O texto apresenta estrutura sintática bem desenvolvida e bom vocabulário, mas comete alguns desvios gramaticais e de pontuação ao longo da redação, como o uso inadequado de aspas e problemas pontuais de coesão interna. || C2: A redação apresenta o tipo textual dissertativo-argumentativo com boa estrutura, contendo tese, desenvolvimento com repertório produtivo e conclusão. No entanto, há pequenas falhas no projeto de texto e na argumentação, que impedem a nota máxima. || C3: O texto apresent"
800,800,160,160,120,160,200,120.0,120.0,120.0,120.0,120.0,600.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:41:57+00:00,"C1: O texto apresenta estrutura sintática complexa com desvios gramaticais de pontuação (vírgulas separando sujeito e predicado) e problemas pontuais de ortografia e concordância ('llegislativa', 'vem viabilizando' sem concordância adequada, 'descriminação'). O repertório de recursos sintáticos é diversificado, mas as falhas gramaticais e de escolha de registro impedem notas superiores. || C2: O texto apresenta o tema da mulher no esporte de forma mediana, com tangenciamento parcial, pois o foco"
802,800,160,160,120,200,160,160.0,200.0,200.0,160.0,120.0,840.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:43:02+00:00,"C1: O texto apresenta bom domínio da norma culta, com estrutura sintática complexa bem desenvolvida e escolha vocabular adequada. Há pequenos desvios pontuais, como a ausência de crase em 'devido as' e um erro de digitação ('servio'). || C2: A redação apresenta excelente domínio do texto dissertativo-argumentativo, com tese clara, argumentação consistente e repertório sociocultural produtivo. O tema foi plenamente desenvolvido, sem nenhum vestígio de tangenciamento ou fuga. || C3: A redação apre"
810,840,160,160,120,200,200,120.0,160.0,120.0,120.0,120.0,640.0,1,gemini-3.5-flash-lite,mts,2026-09-03T18:44:06+00:00,"C1: O texto apresenta estrutura sintática complexa e bom domínio do vocabulário, mas com desvios gramaticais pontuais, como problemas de pontuação (excesso de orações longas sem a devida pontuação), falhas de regência (como 'respeitar à diversidade' com crase indevida) e imprecisões históricas na contagem dos séculos. || C2: A redação apresenta excelente compreensão da proposta e desenvolve o tema dentro do tipo textual dissertativo-argumentativo, com projeto de texto claro e uso produtivo de re"
